ts,yaw,pitch,roll
75312,-8.486592,13.807126,3.3439627
75328,-8.506677,14.20848,3.4648745
75344,-8.595204,14.834672,3.361312
75360,-8.739607,14.906081,3.215756
75392,-8.547937,14.989736,3.1746616
75408,-8.649768,15.184791,3.1898332
75424,-8.431775,15.014944,3.1339452
75440,-8.54152,14.954511,3.1757321
75472,-8.475569,14.910903,3.2283745
75488,-8.449426,14.937798,3.1691964
75504,-8.5751705,14.6971855,3.217254
75520,-8.399736,14.677792,3.1468554
75552,-8.469849,14.724659,3.1005874
75568,-8.591979,14.592504,3.2206805
75584,-8.585653,14.71264,3.210311
75601,-8.500682,14.738765,3.161295
75632,-8.470869,14.765566,3.1450741
75649,-8.492782,14.747028,3.1963418
75664,-8.635462,14.745089,3.1953945
75680,-8.580374,14.899974,3.1746209
75712,-8.655868,14.739995,3.2522843
75728,-8.512648,14.649711,3.2270944
75744,-8.53216,14.793645,3.277426
75760,-8.354271,14.957122,3.290759
75792,-8.43961,14.808853,3.279487
75808,-8.427984,14.63154,3.1749694
75824,-8.591745,14.729287,3.2320423
75840,-8.845822,14.54096,3.1637895
75872,-8.77194,14.628264,3.0821514
75888,-8.755758,14.096198,2.9438968
75904,-8.976006,13.887463,2.902026
75920,-8.714935,14.537848,2.9780035
75952,-8.852051,14.871379,2.9242687
75968,-8.7296915,14.964548,2.9011378
75984,-8.40574,15.154757,2.867411
76001,-8.302122,14.911702,2.8766828
76033,-8.353536,14.8530245,2.9449959
76048,-8.279358,14.82574,2.9655755
76064,-8.201338,14.8329935,2.9691825
76080,-8.370773,14.662318,3.0374577
76112,-8.420785,14.7748165,3.0285623
76128,-8.426093,14.605283,2.983188
76144,-8.559789,14.512301,3.0763054
76160,-8.597925,14.548768,3.0987985
76192,-8.429099,14.613764,3.0628772
76208,-8.485807,14.614249,3.0224206
76224,-8.550593,14.514109,3.1810615
76240,-8.527147,14.441943,3.1660466
76272,-8.500041,14.426796,3.1764755
76288,-8.603107,14.4206915,3.2084427
76304,-8.437551,14.487326,3.1533575
76320,-8.389274,14.347031,3.060873
76352,-8.863953,14.139835,3.117237
76369,-8.931483,14.01282,3.0600681
76385,-8.865104,14.189616,3.056802
76401,-8.69204,14.18024,2.9916062
76432,-8.888658,14.051199,3.026232
76448,-8.815127,14.051926,3.0100965
76464,-8.670108,13.827621,2.9593017
76480,-8.68323,14.00146,2.924044
76512,-8.72619,13.875791,2.9966588
76528,-8.592667,13.19081,3.0777733
76544,-8.742763,12.9245825,3.2307765
76560,-8.769138,13.120884,3.230235
76592,-8.829824,13.81393,3.260453
76608,-8.646228,14.383692,3.1791472
76624,-8.671406,14.329981,3.1298308
76640,-8.76188,14.576586,3.2089934
76672,-8.705893,14.525186,3.2319992
76688,-8.790011,14.568354,3.2883077
76704,-8.763047,14.60876,3.2545023
76720,-8.748426,14.750581,3.2611833
76753,-8.788002,14.604621,3.3175566
76769,-8.78872,14.575963,3.419803
76785,-8.513374,14.658582,3.323161
76800,-8.769033,14.674237,3.3023689
76832,-8.691597,14.612023,3.244708
76849,-8.819271,14.313803,3.2565737
76864,-8.867635,14.27038,3.2130446
76880,-8.773631,14.225904,3.0734954
76912,-8.788211,14.303677,3.013824
76928,-8.76474,14.372841,3.0017908
76944,-8.896681,14.367677,2.9938004
76960,-8.64543,14.282755,2.8348668
76992,-8.481984,14.15649,2.8029356
77008,-8.547509,14.17515,2.8677022
77024,-8.579441,14.384511,2.91063
77040,-8.29329,14.4995575,2.8879497
77072,-8.41331,14.6074,2.9590049
77088,-8.411862,14.573865,3.0090249
77104,-8.7329,14.448655,3.1352494
77120,-8.715692,14.362022,3.0624473
77153,-8.691107,14.383895,3.0394363
77168,-8.701508,14.329934,2.9682646
77184,-8.562397,14.49368,3.0159688
77200,-8.648415,14.332961,3.0504203
77232,-8.579773,14.481434,3.0929015
77248,-8.314918,14.579549,3.0208654
77264,-8.431846,14.452599,3.0754793
77280,-8.398007,14.44708,3.0068371
77312,-8.478426,14.371397,2.9708288
77328,-8.507561,14.331038,2.9572468
77344,-8.7290535,14.198541,2.9532197
77360,-8.63337,14.504585,2.8522243
77392,-8.479495,14.600885,2.810881
77408,-8.689064,14.513879,2.8694925
77424,-8.733202,14.288263,2.8156033
77440,-8.768211,14.274514,2.8274379
77472,-8.667627,14.420308,2.8843534
77488,-8.561831,13.7036495,3.0959854
77505,-8.79363,13.2663,2.8944452
77521,-8.745882,13.126904,2.9358177
77552,-8.697964,13.885096,3.0376472
77568,-8.809528,14.12705,2.9889529
77584,-8.703882,14.258779,2.9330556
77600,-8.587623,14.390277,2.9038773
77632,-8.475906,14.195752,2.8971312
77648,-8.432713,13.998052,2.9352543
77664,-8.672589,14.153099,3.0805829
77680,-8.612749,14.050986,3.0357869
77712,-8.507175,13.962776,2.8923304
77728,-8.442384,14.016943,2.8665462
77744,-8.350349,13.950777,2.9232855
77760,-8.454552,13.814294,2.9648912
77792,-8.4102545,13.956952,2.9651756
77808,-8.439255,14.0576935,3.0609577
77824,-8.591613,13.862169,2.9899955
77840,-8.619135,13.960665,2.9522943
77872,-8.676458,13.888454,2.9392703
77889,-8.736259,13.960167,2.906758
77905,-8.755398,13.918215,2.8523452
77920,-8.641255,13.851514,2.8350186
77952,-8.59328,13.747458,2.7379105
77968,-8.546374,13.598131,2.7031639
77984,-8.565271,13.759068,2.5954328
78000,-8.537784,13.725405,2.6999888
78032,-8.481464,13.734935,2.7011323
78048,-8.404,13.907709,2.7805355
78064,-8.38583,13.9682865,2.6632133
78080,-8.367151,14.053194,2.6673856
78112,-8.547714,14.197165,2.7274845
78128,-8.502938,14.1173725,2.7272506
78144,-8.430112,14.1939,2.735458
78160,-8.531593,14.14042,2.8216097
78192,-8.529209,14.318208,2.8150232
78208,-8.457035,14.215504,2.8420942
78224,-8.572781,14.177864,2.963721
78241,-8.744565,14.137619,3.0172756
78273,-8.748112,14.005048,2.972349
78288,-8.652455,14.121673,2.958146
78304,-8.623943,13.746807,2.8485706
78320,-8.669279,13.884479,2.940188
78352,-8.6201935,13.917133,2.8633542
78368,-8.658725,13.810328,2.8656828
78384,-8.76292,13.6006365,2.6929462
78400,-8.688488,13.806749,2.7590108
78432,-8.731019,13.828197,2.714705
78448,-8.6634655,13.796865,2.7464209
78464,-8.622694,14.047667,2.7478642
78480,-8.682317,14.033066,2.6863332
78512,-8.490605,14.164322,2.6698086
78528,-8.427054,14.0681505,2.673864
78544,-8.458513,14.01613,2.7128315
78560,-8.454852,13.984783,2.6792226
78592,-8.405261,14.246347,2.7420535
78608,-8.45164,14.410803,2.6969151
78625,-8.682768,13.998593,2.7492688
78641,-8.677347,14.173826,2.7502224
78672,-8.548574,14.250185,2.720081
78688,-8.826029,14.083184,2.7882657
78704,-8.688699,13.987207,2.8083818
78720,-8.871253,13.919818,2.7807524
78752,-8.911575,13.030359,2.859131
78768,-8.89908,12.756836,2.8324933
78784,-8.785482,12.904268,2.9239922
78800,-8.637568,13.732439,2.7408142
78832,-8.599954,14.142381,2.7477753
78848,-8.718211,14.015302,2.7225137
78864,-8.400336,14.200377,2.8445973
78880,-8.520486,14.369662,2.8108118
78912,-8.373459,14.388543,2.8124921
78928,-8.326388,14.307033,2.8067272
78944,-8.317372,14.462029,2.7709112
78961,-8.540746,14.274554,2.7889779
78992,-8.457609,14.323469,2.6156478
79009,-8.572459,14.170443,2.612074
79025,-8.658705,14.044948,2.618232
79040,-8.687029,13.996992,2.5567539
79072,-8.735101,13.989483,2.6022632
79088,-8.7290945,14.074882,2.7401133
79104,-8.825403,13.816756,2.747853
79120,-8.565585,13.762246,2.6577055
79152,-8.457185,13.875705,2.6045673
79168,-8.437524,13.985911,2.6622183
79184,-8.409171,14.026078,2.6298056
79200,-8.29412,13.930404,2.5916893
79232,-8.3645315,13.826566,2.6242566
79248,-8.388382,14.002903,2.6041782
79264,-8.512933,13.945294,2.6758745
79280,-8.614695,13.854944,2.714374
79312,-8.638855,13.71167,2.6498039
79328,-8.813994,13.867594,2.5832484
79344,-8.754468,14.011171,2.5950315
79360,-8.629487,13.836439,2.681133
79393,-8.515826,14.008422,2.7115862
79408,-8.580232,14.035368,2.7814157
79424,-8.292446,14.201754,2.7430105
79440,-8.398501,13.900581,2.7696898
79472,-8.446596,13.738448,2.7299175
79488,-8.490858,14.015357,2.688383
79504,-8.574479,13.940151,2.7052243
79520,-8.619633,14.098717,2.6923258
79552,-8.759308,14.047806,2.703715
79568,-8.667277,14.193606,2.6814735
79584,-8.500068,14.408422,2.6051292
79600,-8.584725,14.390909,2.5838196
79632,-8.396404,14.481779,2.5856094
79648,-8.370734,14.299719,2.5637429
79664,-8.314826,14.252131,2.5109284
79680,-8.233957,14.284447,2.5491154
79712,-8.191496,14.413142,2.600934
79728,-8.079321,14.436749,2.617865
79745,-8.222424,14.258666,2.6608913
79761,-8.359056,14.350635,2.6188672
79792,-8.591395,14.3500805,2.727459
79808,-8.49499,14.239347,2.665824
79824,-8.762011,14.022984,2.7952318
79840,-8.405,14.152545,2.771239
79872,-8.32957,13.950486,2.8064175
79888,-8.448875,13.952268,2.8138335
79904,-8.33946,14.11461,2.8467927
79920,-8.418573,14.130127,2.690702
79952,-8.409763,14.009969,2.6420665
79968,-8.483891,14.174594,2.5836744
79984,-8.4331875,14.07005,2.5679667
80000,-8.570914,14.121127,2.5254097
80032,-8.532208,14.284857,2.5791228
80048,-8.326356,14.1290045,2.7155902
80064,-8.291285,13.937597,2.7398803
80080,-8.2677765,13.88818,2.8460274
80112,-8.3011265,13.704635,3.0366375
80129,-8.362647,13.535941,3.179187
80145,-8.409286,13.421541,3.5933864
80160,-8.694066,13.972707,4.132254
80192,-8.618185,14.737863,4.7112346
80208,-9.074041,15.597496,5.5564456
80224,-9.98505,16.07876,6.7440042
80240,-10.688947,16.780502,7.708712
80272,-11.418656,17.599451,8.552294
80288,-12.2277975,17.611094,9.16005
80304,-12.739369,17.063421,9.593105
80320,-12.641585,15.959892,7.546684
80352,-12.008161,15.919269,7.6652107
80368,-13.058981,15.837692,7.5834627
80384,-12.220267,14.263532,7.1538568
80400,-12.968825,14.256099,7.9310074
80432,-12.18756,14.10156,6.519943
80448,-12.298282,14.581703,6.9727163
80464,-10.716895,14.776047,5.6577573
80481,-11.076076,14.709871,6.0415006
80513,-10.633238,15.615639,5.875231
80528,-9.998556,15.705666,5.794231
80544,-9.659818,14.897585,5.636384
80560,-9.809209,15.040938,5.4857306
80592,-9.351724,15.081131,5.3697405
80608,-9.141456,15.152499,5.281755
80624,-9.1335745,15.297572,5.253288
80640,-9.123347,15.325815,5.2439175
80672,-9.176911,15.33209,5.219785
80688,-9.2760935,15.17604,5.214912
80704,-9.38131,15.230885,5.2671323
80720,-9.344565,15.100713,5.1998343
80752,-9.627693,14.796994,5.161147
80768,-9.568547,14.695524,5.1385136
80784,-9.682822,14.784222,5.0619373
80800,-9.551322,14.745635,4.9681196
80832,-9.547449,14.553767,4.87965
80849,-9.409679,14.434562,4.9004755
80865,-9.26071,14.502714,4.777889
80881,-9.156343,14.651943,4.6687703
80912,-9.149943,14.644148,4.702578
80928,-9.13871,14.763088,4.7984653
80944,-9.234293,14.583591,4.766153
80960,-9.13287,14.585136,4.720003
80992,-9.262932,14.560311,4.8257856
81008,-9.491059,14.558068,4.849634
81024,-9.5457325,14.750794,4.88472
81040,-9.574995,14.572139,4.7864366
81072,-9.618515,14.524217,4.6886215
81088,-9.531294,14.413269,4.6304092
81104,-9.660975,14.19509,4.5559163
81120,-9.651519,14.190485,4.402186
81152,-9.544834,14.254903,4.3957586
81168,-9.410973,14.150741,4.320105
81184,-9.2404585,14.366751,4.2339754
81200,-9.264853,14.103581,4.1951985
81232,-9.121598,14.215549,4.1436987
81249,-8.966651,14.282988,4.1943145
81265,-9.037188,14.375257,4.21647
81280,-8.936863,14.2413225,4.201993
81312,-8.914105,14.353907,4.2125406
81328,-8.891933,14.343157,4.2784605
81344,-9.07568,14.152891,4.3480177
81360,-9.267905,14.057825,4.4793105
81392,-9.43332,14.119685,4.558397
81408,-9.527254,14.25679,4.606397
81424,-9.512237,14.234095,4.5591283
81440,-9.56512,14.263496,4.5790186
81472,-9.23062,14.250243,4.4659824
81488,-9.120133,14.345629,4.4737725
81504,-9.360846,14.347112,4.51389
81520,-9.390351,14.380792,4.547022
81552,-9.6834755,14.225026,4.6263075
81568,-9.642983,14.27402,4.65024
81584,-9.611236,14.2776785,4.537376
81601,-9.712551,14.286501,4.5556693
81633,-9.743924,14.315898,4.608754
81648,-9.674038,14.21461,4.7070208
81664,-9.595069,14.36629,4.618481
81680,-9.674408,14.326821,4.544913
81712,-9.694265,14.034414,4.506439
81728,-9.619628,13.152164,4.488487
81744,-9.591864,12.74664,4.6099715
81760,-9.352641,13.673544,4.720959
81792,-9.1990385,14.459553,4.696513
81808,-9.160156,14.747433,4.6973495
81824,-9.311957,14.783434,4.6789675
81840,-9.278585,14.738205,4.6717362
81872,-9.275079,14.557198,4.6692595
81888,-9.281597,14.827225,4.587903
81904,-9.210349,14.927984,4.4846177
81920,-9.222702,14.901773,4.413465
81952,-9.207063,14.730349,4.43234
81968,-9.364432,14.751948,4.424193
81985,-9.381395,14.857241,4.2484818
82001,-9.218656,14.807148,4.120058
82032,-9.308455,14.619203,4.0616884
82048,-9.161319,14.464356,4.1079698
82064,-9.121149,14.75571,4.146817
82080,-9.016193,14.6752205,4.1518836
82112,-9.065182,14.648109,4.1662555
82128,-9.001169,14.518171,4.1498594
82144,-9.053554,14.357508,4.241341
82160,-9.238812,14.530166,4.4297214
82192,-9.239616,14.42033,4.414316
82208,-9.451604,14.333853,4.4875884
82224,-9.620626,14.117404,4.521203
82240,-9.865902,14.049333,4.5885487
82272,-9.812175,14.010931,4.696827
82288,-9.954262,13.999627,4.720204
82304,-10.001296,14.23111,4.82536
82320,-9.9733715,14.33276,4.6305647
82352,-9.986325,14.327038,4.60023
82369,-9.871433,14.238361,4.605662
82385,-9.995561,14.043671,4.5848875
82400,-9.918435,13.937969,4.621284
82432,-9.915988,13.981914,4.6672206
82448,-9.896684,14.05224,4.6807814
82464,-9.980236,13.829813,4.7125645
82480,-9.921979,13.842936,4.7866383
82512,-9.9668455,14.018642,4.7787323
82528,-9.9736595,13.967355,4.730938
82544,-9.994302,13.700091,4.7562437
82560,-10.050193,13.788817,4.67571
82592,-10.244861,13.782268,4.6313233
82608,-10.395563,13.66693,4.58938
82624,-10.550937,13.308697,4.6323204
82640,-10.409287,12.67093,4.394119
82672,-10.166914,12.74942,4.2489734
82688,-9.968352,12.926041,4.0620284
82704,-9.432477,14.138506,3.7737286
82720,-8.859566,14.514178,3.3512545
82753,-8.509897,14.532797,2.9561944
82768,-7.9315953,14.706145,2.54041
82784,-7.3731275,14.895105,1.8439513
82800,-6.724508,15.184743,1.2208666
82832,-6.0998697,15.150112,0.46467978
82848,-5.620066,15.402918,-0.17809083
82864,-4.861333,15.495176,-1.0852089
82880,-4.306124,15.633771,-1.8147298
82912,-3.7152956,15.774149,-2.6075745
82928,-3.114102,16.034412,-3.3698587
82944,-2.1656005,16.427149,-4.20934
82960,-1.3407401,16.713854,-4.962086
82992,-0.63146746,17.167013,-5.581875
83008,-0.049525004,17.447918,-6.1038194
83024,0.46941912,17.598383,-6.5860863
83040,0.7694169,17.654287,-6.7698092
83072,0.9432661,17.867464,-7.0885043
83089,1.2122319,17.832067,-7.279423
83105,1.3135477,17.991978,-7.370053
83121,1.4192206,18.06467,-7.453642
83152,1.1953528,18.139328,-7.338418
83168,1.1667119,18.247684,-7.335675
83184,1.0039566,18.406622,-7.307112
83200,0.76898557,18.284729,-7.212231
83232,0.55789655,18.211369,-7.1252804
83248,0.053780567,18.107197,-6.983
83264,-0.01915142,18.316835,-6.869146
83280,-0.075432286,18.428759,-6.805707
83312,-0.2969404,18.477026,-6.74478
83328,-0.519575,18.64169,-6.596142
83344,-0.5981589,18.687237,-6.551408
83360,-0.67080307,18.737398,-6.3948226
83392,-0.5687802,19.009762,-6.35506
83408,-0.5155163,18.57977,-6.164127
83424,-1.190683,17.644941,-6.142898
83440,-1.1721644,17.82858,-5.9539394
83472,-0.85576195,18.930609,-5.740268
83489,-1.4017593,19.074888,-5.6747875
83505,-1.5975362,19.349379,-5.5677195
83520,-1.6451412,19.1343,-5.506318
83552,-1.8578634,19.242985,-5.300287
83568,-1.873445,19.079004,-5.1512723
83584,-2.0686162,19.099962,-5.0232825
83600,-2.0059752,19.157272,-5.0034485
83632,-2.0972335,18.922115,-4.9059057
83648,-2.3362193,18.595396,-4.759461
83665,-2.3571384,18.417782,-4.624627
83680,-2.4621232,18.566442,-4.483565
83712,-2.7065752,18.385103,-4.3396916
83728,-2.846156,18.585346,-4.283913
83744,-2.8892171,18.546633,-4.2744365
83760,-3.0795593,18.248075,-4.2740536
83792,-2.922701,18.39302,-4.1954184
83808,-2.9666483,18.542736,-4.1671596
83824,-3.0722094,18.579006,-4.1015496
83841,-3.0774083,18.587685,-4.039605
83873,-3.2751932,18.423159,-3.9696465
83888,-3.4075632,18.408484,-3.9200413
83904,-3.464719,18.246914,-4.0118656
83920,-3.388541,18.35087,-3.9734068
83952,-3.5102131,18.022612,-3.8423944
83968,-3.4166043,18.137642,-3.79514
83984,-3.5273254,18.051647,-3.771448
84000,-3.56491,18.149958,-3.7206018
84032,-3.7296731,18.242268,-3.678059
84048,-3.6028047,17.973192,-3.5772555
84064,-3.6315806,17.939238,-3.5202727
84080,-3.73343,17.80252,-3.4460833
84112,-3.7498167,17.762146,-3.481137
84128,-3.7573192,17.834787,-3.4491258
84144,-3.5952632,17.987198,-3.5357833
84160,-3.625764,17.859251,-3.5038662
84192,-3.684445,17.719454,-3.4195101
84208,-3.5148675,17.69611,-3.360361
84224,-3.6389103,17.776167,-3.3185658
84241,-3.5448701,18.006868,-3.3751216
84272,-3.7078242,18.101362,-3.3793247
84288,-3.8293262,18.01007,-3.3658485
84304,-4.064119,17.792576,-3.3426034
84320,-3.9157438,17.860922,-3.3939297
84352,-4.0231223,17.910534,-3.4099905
84368,-3.923301,17.70585,-3.4247122
84384,-3.8108082,17.569767,-3.6015913
84400,-3.8230014,17.763134,-3.52805
84432,-3.8049264,17.53578,-3.4258533
84448,-3.6825671,17.750183,-3.462209
84464,-3.4540088,17.77882,-3.4508014
84480,-3.538025,17.450407,-3.4543176
84512,-3.5556836,17.453136,-3.4507945
84528,-3.6707072,17.42201,-3.4406302
84544,-3.8420174,17.27238,-3.4156923
84560,-3.891136,17.323343,-3.330325
84592,-3.7768104,17.34433,-3.2258623
84609,-3.8796086,17.308298,-3.1483784
84625,-4.0611734,16.97253,-3.0628076
84640,-4.1306443,17.075508,-2.989023
84672,-3.9663491,17.27911,-2.99549
84688,-4.1195097,17.231577,-2.9531934
84704,-4.1139426,17.24258,-2.920523
84720,-4.226883,17.146605,-2.8807232
84752,-4.449261,17.007715,-2.8673222
84768,-4.4252124,17.086523,-2.844083
84784,-4.39434,17.105532,-2.9517276
84800,-4.381288,17.105345,-2.9015021
84832,-4.3759193,17.029667,-2.8801866
84848,-4.484821,16.885387,-2.7858148
84864,-4.2344155,16.695477,-2.7180316
84880,-4.357476,16.859491,-2.6680174
84912,-4.185192,16.887674,-2.6613822
84928,-4.100799,16.934444,-2.6592298
84944,-4.1920404,16.948687,-2.578222
84961,-4.227574,17.02731,-2.4978297
84993,-4.354265,16.864927,-2.475419
85008,-4.491018,16.766869,-2.415167
85024,-4.514153,16.874823,-2.4027228
85040,-4.6326146,16.76701,-2.3589184
85072,-4.6980085,16.786032,-2.4552302
85088,-4.826784,16.899601,-2.494794
85104,-4.7026744,16.963943,-2.431445
85120,-4.6374817,16.823208,-2.4607766
85152,-4.5534763,16.780588,-2.5028458
85168,-4.544268,16.799313,-2.493798
85184,-4.4884357,16.8094,-2.474871
85200,-4.5213537,16.85972,-2.3952482
85232,-4.5610456,16.722189,-2.3776035
85248,-4.5228815,16.662323,-2.31925
85264,-4.446025,16.579842,-2.395143
85280,-4.537731,16.643368,-2.3388186
85312,-4.756502,16.640745,-2.3177655
85328,-4.5879107,16.678673,-2.2673838
85345,-4.732297,16.861897,-2.4187489
85361,-4.491421,16.828993,-2.480568
85392,-4.5959463,17.003983,-2.4139855
85408,-4.6725907,16.751152,-2.3543215
85424,-4.70559,16.921705,-2.3062472
85440,-4.657842,16.778812,-2.3069386
85472,-4.656063,16.704952,-2.3542948
85488,-4.647393,16.588995,-2.3005695
85504,-4.775942,16.589367,-2.2281396
85520,-4.789633,16.696264,-2.284701
85552,-4.7878113,16.790667,-2.2720048
85568,-4.65719,16.977026,-2.405577
85584,-4.6364255,16.772606,-2.4060252
85600,-4.6821833,16.717548,-2.3950546
85632,-4.5856442,16.892046,-2.4158294
85648,-4.560889,16.970337,-2.375243
85664,-4.584557,16.893766,-2.3362334
85680,-4.6509,16.82721,-2.3501623
85712,-4.4877706,16.957457,-2.3769906
85729,-4.6951723,17.05469,-2.3342724
85745,-4.660746,16.853003,-2.3820436
85760,-4.5621066,16.893301,-2.5211508
85792,-4.5447226,16.997597,-2.5034988
85808,-4.488113,16.890707,-2.6069877
85824,-4.5289497,16.840244,-2.6241434
85840,-4.4598646,16.695358,-2.6496353
85872,-4.267957,16.86968,-2.6621919
85888,-4.274534,16.98685,-2.6706574
85904,-4.2397475,17.017946,-2.6894946
85920,-4.334681,16.881311,-2.68524
85952,-4.4195557,16.855488,-2.615428
85968,-4.413344,17.00412,-2.6909497
85984,-4.3558,16.938831,-2.6724105
86000,-4.360928,16.770298,-2.662986
86032,-4.388628,16.707193,-2.5917645
86048,-4.3945184,16.777493,-2.4947424
86065,-4.543676,16.854471,-2.474509
86081,-4.406191,16.964724,-2.4923368
86113,-4.3998966,16.971275,-2.5273888
86129,-4.3479333,17.00585,-2.517478
86144,-4.3798122,16.956505,-2.5406556
86160,-4.261232,16.961782,-2.562577
86192,-4.2517877,17.061474,-2.6181633
86208,-4.4333515,16.871576,-2.6143801
86224,-4.387703,16.870157,-2.594132
86240,-4.199591,16.749638,-2.6102328
86272,-4.440812,16.820824,-2.5630763
86288,-4.450608,16.903112,-2.563819
86304,-4.305514,16.79249,-2.669174
86320,-4.455505,16.855997,-2.5795388
86352,-4.4333596,17.075191,-2.5865421
86368,-4.294953,16.425514,-2.3380325
86384,-4.6595955,15.981698,-2.260873
86400,-4.426682,15.898737,-2.169366
86432,-4.437949,15.900846,-2.054553
86448,-4.513901,16.513924,-2.1588387
86464,-4.755678,16.624798,-2.2650092
86481,-4.80725,16.805956,-2.214685
86512,-4.8252234,16.728088,-2.2562768
86528,-4.850487,16.69361,-2.1914299
86544,-4.8106194,16.648527,-2.164918
86560,-4.8076687,16.691813,-2.1278188
86592,-4.786377,16.61292,-2.102824
86608,-4.955556,16.512646,-2.0288541
86624,-4.9506764,16.530163,-2.0630805
86640,-4.861056,16.46426,-2.0898871
86672,-4.971672,16.468348,-2.0838037
86688,-4.79439,16.626127,-2.206418
86704,-4.784098,16.757957,-2.0968747
86720,-4.7232056,16.660748,-2.1116068
86752,-4.86228,16.593464,-2.0820465
86768,-4.874271,16.574533,-2.0739276
86784,-4.893396,16.626236,-2.1401193
86800,-4.9902678,16.587065,-2.1400084
86832,-5.0252295,16.652239,-2.057742
86849,-5.018922,16.57343,-2.057344
86865,-4.8800073,16.686335,-2.0933878
86880,-4.8194766,16.753786,-2.1273527
86912,-4.9267387,16.642467,-2.1634834
86928,-4.8506026,16.52513,-2.1172907
86944,-4.8168063,16.568977,-2.0976748
86960,-4.845411,16.597542,-2.0609932
86992,-4.8059464,16.523556,-2.097743
87008,-4.800683,16.501087,-2.015674
87024,-4.9185576,16.335602,-2.04239
87040,-4.9831433,16.479853,-1.9565955
87072,-4.7738194,16.64112,-2.055946
87088,-4.9081917,16.484966,-2.0992734
87104,-4.8557153,16.442987,-2.1262386
87120,-4.7911005,16.478403,-2.1077523
87152,-4.8649006,16.575169,-2.0893047
87168,-4.7174635,16.587997,-2.0952895
87184,-4.727358,16.528427,-2.1040614
87200,-4.7605104,16.544882,-2.0767214
87233,-4.977385,16.56228,-1.8992199
87249,-4.9172087,16.45192,-1.9508941
87264,-4.8915887,16.665955,-2.1410549
87280,-5.09446,16.557322,-1.9653242
87312,-4.9142103,16.514336,-2.023194
87328,-4.92692,16.509977,-2.0357735
87344,-4.845943,16.48037,-2.0958629
87360,-4.792609,16.649807,-2.1355665
87392,-4.7992597,16.612223,-2.1729226
87408,-4.749551,16.534437,-2.1491387
87424,-4.7587767,16.519188,-2.1566432
87440,-4.8832927,16.320433,-2.1738217
87472,-5.025805,16.180984,-2.087635
87488,-4.9166765,16.107784,-2.063253
87504,-4.9335275,16.558634,-2.1964211
87520,-4.7964854,16.56804,-2.2318356
87552,-4.7933345,16.36805,-2.264759
87568,-4.8698707,16.111998,-2.2000015
87584,-4.574593,16.025982,-2.2658968
87601,-4.5804977,16.17389,-2.1485624
87632,-4.5979595,16.11195,-2.2298167
87648,-4.6876364,16.257246,-2.1991866
87664,-4.754494,16.121037,-2.1844232
87680,-4.7857547,16.225737,-2.2209258
87712,-4.6767387,16.089718,-2.0954962
87728,-4.6892147,16.15585,-2.0224714
87744,-4.6403217,16.130674,-1.8700248
87760,-4.6169157,16.12241,-1.7972293
87792,-4.697517,16.239725,-1.6998714
87808,-4.767011,16.084751,-1.5125154
87824,-4.719846,16.354786,-1.3304178
87840,-4.8953657,17.859348,-1.1398273
87872,-4.989,16.977219,-1.0364674
87888,-4.7056713,17.64885,-0.9916052
87904,-3.8031723,17.719597,-1.0641352
87920,-3.0498664,17.464188,-1.169011
87952,-2.5728352,17.365206,-1.2158877
87968,-1.7564561,17.859756,-1.2090932
87985,-0.985787,17.735159,-1.1008253
88000,-0.8133937,17.521704,-0.997343
88032,-0.85986644,17.241499,-0.9792127
88048,-1.1494075,17.02451,-0.8944944
88064,-1.5244707,17.161259,-0.82828856
88080,-1.9808649,17.169695,-0.74094933
88112,-2.1742547,17.118706,-0.49849403
88128,-2.385375,17.385561,-0.5096473
88144,-2.724009,17.330452,-0.5052669
88160,-2.670804,17.472736,-0.52236116
88192,-2.8150442,17.824074,-0.4752955
88208,-3.0102208,17.580065,-0.48923934
88224,-3.1386995,17.600916,-0.5922576
88240,-3.0277205,17.391994,-0.5050345
88272,-3.0867615,17.475525,-0.49148017
88288,-3.120839,17.456509,-0.537694
88304,-3.0723257,17.47577,-0.45563033
88321,-3.243389,17.37597,-0.43027508
88353,-3.3551064,17.28687,-0.40712127
88369,-3.1987429,17.535254,-0.3022196
88384,-3.6292136,17.459064,-0.3112103
88400,-3.4248614,17.36269,-0.3332461
88432,-3.4042103,17.493612,-0.29901502
88448,-3.522341,17.334389,-0.28850093
88464,-3.6348398,17.260357,-0.37217107
88480,-3.636625,17.142267,-0.40292495
88512,-3.60662,17.283709,-0.33601105
88528,-3.5821967,17.572357,-0.41347185
88544,-3.5877154,17.36229,-0.50207853
88560,-3.5541112,17.328089,-0.4358217
88592,-3.3431933,17.367601,-0.5110076
88608,-3.4680493,17.349646,-0.52052194
88624,-3.4648216,17.39301,-0.5561736
88640,-3.4018946,17.2086,-0.5505767
88672,-3.2652118,17.246294,-0.590743
88688,-3.481968,17.257202,-0.6143674
88704,-3.6223752,16.946753,-0.5917589
88721,-3.6973526,16.722582,-0.6391242
88752,-3.8343608,16.91758,-0.7109537
88768,-3.892851,16.869144,-0.66253406
88784,-3.9917219,16.724617,-0.7146259
88800,-4.1169524,16.555624,-0.75968707
88832,-4.144757,16.441122,-0.7626869
88848,-3.9707525,16.544998,-0.73228574
88864,-4.1143484,16.42651,-0.67574745
88880,-4.128679,16.295267,-0.7571024
88912,-4.131636,16.263094,-0.6605099
88928,-3.96031,16.421944,-0.6386599
